collection_id,plante_sc,Famille,Genre,Espece,plante_fr,plante_precision,plante_inconnue,plante_caractere,photo_fleur,photo_plante,photo_feuille
26 248,Plante inconnue,,,,,menthe,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441046847390.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441046847390.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441046847390.jpg
26 249,Plante inconnue,,,,,plaqueminier,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1441049227569.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441049227569.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441049227569.jpg
26 250,Plante inconnue,,,,,Carlina corymbosa,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441053815264.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441053815264.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441053815264.jpg
26 251,Plante inconnue,,,,,Vergerette du Canada (Conyza canadensis (L.) Cronquist),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441057382421.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441057382421.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441057382421.jpg
26 252,Plante inconnue,,,,,Cosmos soufré (Cosmos sulphureus),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441058718531.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441058718531.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441058718531.jpg
26 256,Plante inconnue,,,,,Bidens ferulifolia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441098206693.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441098206693.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441098206693.jpg
26 257,Plante inconnue,,,,,Hysope officinale (Hyssopus officinalis),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441098967885.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441098967885.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441098967885.jpg
26 261,Plante inconnue,,,,,Echinecea,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441115867744.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441115867744.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441115867744.jpg
26 264,Plante inconnue,,,,,bugrane,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441127252312.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441127252312.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441127252312.jpg
26 266,Plante inconnue,,,,,rudbeckia annuel,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441129519009.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441129519009.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441129519009.jpg
26 278,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441173074116.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441173074116.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441173074116.jpg
26 279,Plante inconnue,,,,,Albizzia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441176336624.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441176336624.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441176336624.jpg
26 280,Plante inconnue,,,,,menthe,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441194152423.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441194152423.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441194152423.jpg
26 283,Plante inconnue,,,,,Les Tagètes,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441207903178.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441207903178.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441207903178.jpg
26 285,Plante inconnue,,,,,céphalaire,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441210578189.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441210578189.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441210578189.jpg
26 287,Plante inconnue,,,,,Anémones du Japon,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441213440300.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441213440300.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441213440300.jpg
26 293,Plante inconnue,,,,,veratre blanc,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441221507057.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441221507057.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441221507057.jpg
26 296,Plante inconnue,,,,,Echinops ritro L.,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441264465624.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441264465624.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441264465624.jpg
26 301,Plante inconnue,,,,,Panais brûlant (Pastinaca sativa subsp. urens),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441296430246.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441296430246.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441296430246.jpg
26 302,Plante inconnue,,,,,Délosperma (Delosperma cooperi),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441298111752.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441298111752.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441298111752.jpg
26 304,Plante inconnue,,,,,Vergerette du Canada (Erigeron canadensis),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441299822723.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441299822723.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441299822723.jpg
26 307,Plante inconnue,,,,,bugrane,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441305237171.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441305237171.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441305237171.jpg
26 309,Plante inconnue,,,,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441306027628.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441306027628.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441306027628.jpg
26 312,Plante inconnue,,,,,eupatoire chanvrine,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441308784589.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441308784589.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441308784589.jpg
26 315,Plante inconnue,,,,,centranthe rouge,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441347933829.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441347933829.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441347933829.jpg
26 322,Plante inconnue,,,,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441376557240.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441376557240.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441376557240.jpg
26 323,Plante inconnue,,,,,Mors-du-diable (Succisa pratensis),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441379728554.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441379728554.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441379728554.jpg
26 329,Plante inconnue,,,,,Cosmos,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441391194575.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441391194575.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441391194575.jpg
26 332,Plante inconnue,,,,,eupatoire chanvrine,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441392765878.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441392765878.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441392765878.jpg
26 341,Plante inconnue,,,,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441443144147.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441443144147.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441443144147.jpg
26 342,Plante inconnue,,,,,abélia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441443769055.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441443769055.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441443769055.jpg
26 343,Plante inconnue,,,,,Marguerite jaune (Rudbeckia hirta),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441450264746.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441450264746.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441450264746.jpg
26 344,Plante inconnue,,,,,Dahlia cultivé var. Mystic Illusion (Dahlia x cultorum),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441451729994.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441451729994.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441451729994.jpg
26 345,Plante inconnue,,,,,Dahlia (Dahlia pinnata),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441452532916.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441452532916.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441452532916.jpg
26 347,Plante inconnue,,,,,Menthe,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1441455516824.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441455516824.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441455516824.jpg
26 348,Plante inconnue,,,,,Menthe,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441455273091.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441455273091.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441455273091.jpg
26 349,Plante inconnue,,,,,Solidago du Canada,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441456860769.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441456860769.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441456860769.jpg
26 352,Plante inconnue,,,,,abélia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441461108868.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441461108868.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441461108868.jpg
26 355,Plante inconnue,,,,,Criste marine (Crithmum maritimum),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441466866148.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441466866148.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441466866148.jpg
26 360,,,,,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441479064769.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441479064769.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441479064769.jpg
26 364,Plante inconnue,,,,,Cosmos,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441487037580.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441487037580.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441487037580.jpg
26 372,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441531674506.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441531674506.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441531674506.jpg
26 373,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441531914618.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441531914618.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441531914618.jpg
26 381,Plante inconnue,,,,,menthe aquatique,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441556216680.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441556216680.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441556216680.jpg
26 384,Plante inconnue,,,,,panais,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441569897523.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441569897523.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441569897523.jpg
26 387,Plante inconnue,,,,,Salicaire,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441574442534.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441574442534.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441574442534.jpg
26 391,Plante inconnue,,,,,Carotte sauvage (Daucus carota),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441619738656.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441619738656.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441619738656.jpg
26 392,Plante inconnue,,,,,Cosmos (Cosmos bipinnatus),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441621013640.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441621013640.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441621013640.jpg
26 395,Plante inconnue,,,,,Eupatoire chanvrine (Eupatorium cannabinum),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441623592924.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441623592924.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441623592924.jpg
26 396,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441629054898.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441629054898.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441629054898.jpg
26 398,Plante inconnue,,,,,phacélie,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441629482456.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441629482456.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441629482456.jpg
26 400,Plante inconnue,,,,,Succise,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441636712636.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441636712636.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441636712636.jpg
26 407,Plante inconnue,,,,,Eupatoire chanvrine (Eupatorium cannabinum),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441705359791.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441705359791.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441705359791.jpg
26 411,Plante inconnue,,,,,Bident trifolié (Bidens pilosa),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441713137398.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441713137398.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441713137398.jpg
26 412,Plante inconnue,,,,,sedum,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441725269179.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441725269179.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441725269179.jpg
26 414,Plante inconnue,,,,,Aster à feuilles lisses (Symphyotrichum novi-belgii),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441727320842.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441727320842.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441727320842.jpg
26 423,Plante inconnue,,,,,Tithonia rotundifolia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441791861410.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441791861410.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441791861410.jpg
26 425,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441799610641.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441799610641.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441799610641.jpg
26 426,Plante inconnue,,,,,rose tremière,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441801371435.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441801371435.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441801371435.jpg
26 429,Plante inconnue,,,,,Verveine (Lantana camara),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441817418226.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441817418226.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441817418226.jpg
26 435,Plante inconnue,,,,,Les Panais,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441869319853.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441869319853.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441869319853.jpg
26 441,Plante inconnue,,,,,Eupatoire,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441880087864.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441880087864.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441880087864.jpg
26 444,Plante inconnue,,,,,Achillée millefeuille (Achillea millefolium),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441902993384.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441902993384.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441902993384.jpg
26 450,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441914073203.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441914073203.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441914073203.jpg
26 452,,,,,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441917204003.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441917204003.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441917204003.jpg
26 454,Plante inconnue,,,,,Aster âcre (Galatella sedifolia),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1442226280919.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1442226280919.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1442226280919.jpg
